annee,mois,jours,heure,uniqueCarrier,flightNum,tailNum,origin,dest,distance,canceled,cancellationCode,diverted,carrierDelay,weatherDelay,nasDelay,securityDelay,lateAircraftDelay
2008,1,1,2033,AS,162,N581AS,SEA,PHX,1107,0,,0,NA,NA,NA,NA,NA
2008,1,1,751,AS,574,N548AS,SEA,LAX,954,0,,0,NA,NA,NA,NA,NA
2008,1,1,1122,AS,808,N570AS,SEA,DFW,1660,0,,0,NA,NA,NA,NA,NA
2008,1,1,1807,AS,731,N553AS,PHX,SEA,1107,0,,0,NA,NA,NA,NA,NA
2008,1,1,1406,AS,2,N588AS,SEA,DCA,2329,0,,0,9,0,9,0,0
2008,1,1,1312,AS,6,N584AS,LAX,DCA,2311,0,,0,NA,NA,NA,NA,NA
2008,1,1,1655,AS,576,N552AS,SEA,SAN,1050,0,,0,NA,NA,NA,NA,NA
2008,1,1,1129,AS,501,N548AS,LAX,SEA,954,0,,0,NA,NA,NA,NA,NA
2008,1,1,736,AS,11,N562AS,EWR,SEA,2401,0,,0,NA,NA,NA,NA,NA
2008,1,1,1405,AS,22,N589AS,SEA,ORD,1721,0,,0,0,0,172,0,0
2008,1,1,834,AS,723,N570AS,PHX,SEA,1107,0,,0,NA,NA,NA,NA,NA
2008,1,1,2135,AS,344,N546AS,SEA,GEG,224,0,,0,NA,NA,NA,NA,NA
2008,1,1,1457,AS,14,N563AS,SEA,EWR,2401,0,,0,NA,NA,NA,NA,NA
2008,1,1,1800,AS,809,N570AS,DFW,SEA,1660,0,,0,NA,NA,NA,NA,NA
2008,1,1,1857,AS,140,N548AS,FAI,ANC,261,0,,0,NA,NA,NA,NA,NA
2008,1,1,1611,AS,379,N549AS,SJC,PDX,569,0,,0,NA,NA,NA,NA,NA
2008,1,1,812,AS,21,N589AS,ORD,SEA,1721,0,,0,NA,NA,NA,NA,NA
2008,1,1,1016,AS,538,N552AS,PDX,SAN,933,0,,0,0,0,28,0,6
2008,1,1,600,AS,712,N563AS,SEA,PHX,1107,0,,0,NA,NA,NA,NA,NA
2008,1,1,759,AS,719,N552AS,PHX,PDX,1009,0,,0,23,0,0,0,0
2008,1,1,1324,AS,428,N549AS,SEA,SJC,697,0,,0,9,0,6,0,0
2008,1,1,916,AS,9,N553AS,MCO,SEA,2553,0,,0,31,0,4,0,0
2008,1,1,1854,AS,720,N562AS,SEA,PHX,1107,0,,0,NA,NA,NA,NA,NA
2008,1,1,946,AS,480,N584AS,SEA,LAX,954,0,,0,NA,NA,NA,NA,NA
2008,1,1,1031,AS,735,N563AS,PHX,SEA,1107,0,,0,NA,NA,NA,NA,NA
2008,1,1,844,AS,12,N560AS,SEA,BOS,2496,0,,0,NA,NA,NA,NA,NA
2008,1,1,900,AS,4,N565AS,SEA,DCA,2329,0,,0,NA,NA,NA,NA,NA
2008,1,1,612,AS,325,N569AS,GEG,SEA,224,0,,0,0,12,6,0,0
2008,1,1,1522,AS,162,N581AS,ANC,SEA,1449,0,,0,NA,NA,NA,NA,NA
2008,1,1,1440,AS,76,N303AS,JNU,SEA,909,0,,0,0,0,25,0,55
2008,1,1,1033,AS,87,N559AS,SEA,ANC,1449,0,,0,NA,NA,NA,NA,NA
2008,1,1,1613,AS,96,N583AS,ANC,SEA,1449,0,,0,NA,NA,NA,NA,NA
2008,1,1,1941,AS,180,N320AS,ANC,SEA,1449,0,,0,NA,NA,NA,NA,NA
2008,1,1,1202,AS,635,N585AS,LAS,SEA,866,0,,0,NA,NA,NA,NA,NA
2008,1,1,1305,AS,95,N583AS,SEA,ANC,1449,0,,0,22,0,0,0,0
2008,1,1,840,AS,851,N579AS,SEA,HNL,2677,0,,0,NA,NA,NA,NA,NA
2008,1,1,722,AS,326,N568AS,SEA,SFO,679,0,,0,NA,NA,NA,NA,NA
2008,1,1,1201,AS,331,N566AS,SFO,SEA,679,0,,0,NA,NA,NA,NA,NA
2008,1,1,1605,AS,82,N546AS,SEA,SFO,679,0,,0,3,0,0,0,14
2008,1,1,1617,AS,197,N320AS,SEA,ANC,1449,0,,0,NA,NA,NA,NA,NA
2008,1,1,1518,AS,870,N559AS,ANC,HNL,2777,0,,0,NA,NA,NA,NA,NA
2008,1,1,1950,AS,329,N648AS,GEG,SEA,224,0,,0,NA,NA,NA,NA,NA
2008,1,1,556,AS,88,N307AS,ANC,SEA,1449,0,,0,0,0,21,0,0
2008,1,1,1024,AS,82,N546AS,ANC,SEA,1449,0,,0,NA,NA,NA,NA,NA
2008,1,1,1855,AS,333,N546AS,SFO,SEA,679,0,,0,NA,NA,NA,NA,NA
2008,1,1,1428,AS,852,N579AS,HNL,SEA,2677,0,,0,NA,NA,NA,NA,NA
2008,1,1,700,AS,97,N546AS,SEA,ANC,1449,0,,0,NA,NA,NA,NA,NA
2008,1,1,129,AS,114,N560AS,FAI,SEA,1533,0,,0,0,0,22,0,0
2008,1,1,1805,AS,348,N648AS,SEA,GEG,224,0,,0,0,0,16,0,0
2008,1,1,658,AS,94,N583AS,ANC,SEA,1449,0,,0,0,0,20,0,0
2008,1,1,1625,AS,433,N612AS,SNA,OAK,371,0,,0,NA,NA,NA,NA,NA
2008,1,1,702,AS,252,N647AS,PDX,LAX,834,0,,0,NA,NA,NA,NA,NA
2008,1,1,1006,AS,496,N618AS,SEA,SNA,978,0,,0,NA,NA,NA,NA,NA
2008,1,1,1645,AS,367,N614AS,SNA,PDX,859,0,,0,NA,NA,NA,NA,NA
2008,1,1,1256,AS,486,N612AS,SEA,SNA,978,0,,0,13,0,11,0,0
2008,1,1,658,AS,802,N626AS,PDX,BOS,2537,0,,0,0,0,18,0,0
2008,1,1,2011,AS,414,N614AS,PDX,LAX,834,0,,0,NA,NA,NA,NA,NA
2008,1,1,1051,AS,183,N617AS,ANC,FAI,261,0,,0,NA,NA,NA,NA,NA
2008,1,1,1150,AS,550,N625AS,SEA,SAN,1050,0,,0,65,0,8,0,0
2008,1,1,1918,AS,525,N611AS,DEN,SEA,1024,0,,0,NA,NA,NA,NA,NA
2008,1,1,719,AS,753,N618AS,PHX,SEA,1107,0,,0,19,0,0,0,0
2008,1,1,909,AS,5,N609AS,DCA,LAX,2311,0,,0,NA,NA,NA,NA,NA
2008,1,1,1235,AS,184,N617AS,FAI,ANC,261,0,,0,NA,NA,NA,NA,NA
2008,1,1,2026,AS,497,N644AS,SNA,SEA,978,0,,0,NA,NA,NA,NA,NA
2008,1,1,757,AS,605,N624AS,LAS,PDX,762,0,,0,NA,NA,NA,NA,NA
2008,1,1,645,AS,364,N607AS,SEA,SMF,605,0,,0,NA,NA,NA,NA,NA
2008,1,1,1511,AS,187,N617AS,ANC,FAI,261,0,,0,NA,NA,NA,NA,NA
2008,1,1,1759,AS,368,N625AS,PDX,SMF,479,0,,0,0,0,8,0,36
2008,1,1,654,AS,372,N612AS,OAK,SNA,371,0,,0,NA,NA,NA,NA,NA
2008,1,1,1627,AS,352,N618AS,PDX,SNA,859,0,,0,NA,NA,NA,NA,NA
2008,1,1,2121,AS,231,N647AS,LAX,SEA,954,0,,0,NA,NA,NA,NA,NA
2008,1,1,1539,AS,476,N615AS,PDX,LAX,834,0,,0,NA,NA,NA,NA,NA
2008,1,1,1929,AS,321,N618AS,SNA,OAK,371,0,,0,NA,NA,NA,NA,NA
2008,1,1,918,AS,465,N612AS,SNA,SEA,978,0,,0,NA,NA,NA,NA,NA
2008,1,1,630,AS,403,N613AS,LAX,PDX,834,0,,0,NA,NA,NA,NA,NA
2008,1,1,2126,AS,504,N626AS,PDX,SAN,933,0,,0,32,0,7,0,56
2008,1,1,1317,AS,697,N619AS,LAS,PDX,762,0,,0,NA,NA,NA,NA,NA
2008,1,1,2001,AS,491,N612AS,SNA,PDX,859,0,,0,NA,NA,NA,NA,NA
2008,1,1,909,AS,361,N607AS,SMF,SEA,605,0,,0,NA,NA,NA,NA,NA
2008,1,1,2021,AS,341,N624AS,SFO,PDX,550,0,,0,NA,NA,NA,NA,NA
2008,1,1,1623,AS,725,N607AS,PHX,SEA,1107,0,,0,NA,NA,NA,NA,NA
2008,1,1,2007,AS,682,N607AS,SEA,LAS,866,0,,0,NA,NA,NA,NA,NA
2008,1,1,639,AS,423,N622AS,SNA,SEA,978,0,,0,NA,NA,NA,NA,NA
2008,1,1,651,AS,181,N617AS,ANC,FAI,261,0,,0,NA,NA,NA,NA,NA
2008,1,1,1125,AS,406,N624AS,PDX,SFO,550,0,,0,NA,NA,NA,NA,NA
2008,1,1,833,AS,182,N617AS,FAI,ANC,261,0,,0,NA,NA,NA,NA,NA
2008,1,1,1502,AS,582,N611AS,SEA,DEN,1024,0,,0,7,0,8,0,0
2008,1,1,654,AS,516,N614AS,SEA,BUR,937,0,,0,NA,NA,NA,NA,NA
2008,1,1,1528,AS,481,N562AS,SNA,SEA,978,0,,0,NA,NA,NA,NA,NA
2008,1,1,755,AS,1,N581AS,DCA,SEA,2329,0,,0,NA,NA,NA,NA,NA
2008,1,1,1803,AS,3,N565AS,DCA,SEA,2329,0,,0,7,0,8,0,0
2008,1,1,1520,AS,103,N548AS,SEA,FAI,1533,0,,0,NA,NA,NA,NA,NA
2008,1,1,808,AS,17,N549AS,MIA,SEA,2724,0,,0,NA,NA,NA,NA,NA
2008,1,1,1153,AS,1,N581AS,SEA,ANC,1449,0,,0,NA,NA,NA,NA,NA
2008,1,1,1339,AS,575,N552AS,SAN,SEA,1050,0,,0,NA,NA,NA,NA,NA
2008,1,1,1827,AS,710,N549AS,PDX,PHX,1009,0,,0,NA,NA,NA,NA,NA
2008,1,1,2051,AS,598,N577AS,SEA,LAX,954,0,,0,NA,NA,NA,NA,NA
2008,1,1,830,AS,8,N569AS,SEA,EWR,2401,0,,0,0,0,18,0,0
2008,1,1,846,AS,18,N556AS,SEA,MCO,2553,0,,0,NA,NA,NA,NA,NA
2008,1,1,2025,AS,547,N552AS,SAN,SEA,1050,0,,0,NA,NA,NA,NA,NA
2008,1,1,756,AS,2,N588AS,ANC,SEA,1449,0,,0,NA,NA,NA,NA,NA
2008,1,1,1620,AS,440,N619AS,PDX,ONT,838,0,,0,NA,NA,NA,NA,NA
2008,1,1,NA,AS,420,N615AS,SEA,LGB,965,1,A,0,NA,NA,NA,NA,NA
2008,1,1,1329,AS,430,N614AS,SEA,SNA,978,0,,0,NA,NA,NA,NA,NA
2008,1,1,1213,AS,312,N644AS,PDX,SJC,569,0,,0,NA,NA,NA,NA,NA
2008,1,1,700,AS,509,N619AS,SAN,PDX,933,0,,0,NA,NA,NA,NA,NA
2008,1,1,NA,AS,311,N615AS,LGB,SEA,965,1,A,0,NA,NA,NA,NA,NA
2008,1,1,1813,AS,446,N612AS,OAK,SNA,371,0,,0,NA,NA,NA,NA,NA
2008,1,1,806,AS,812,N623AS,SEA,DFW,1660,0,,0,NA,NA,NA,NA,NA
2008,1,1,1645,AS,188,N617AS,FAI,ANC,261,0,,0,NA,NA,NA,NA,NA
2008,1,1,1517,AS,429,N625AS,SAN,PDX,933,0,,0,0,0,0,0,46
2008,1,1,1316,AS,421,N618AS,SNA,PDX,859,0,,0,NA,NA,NA,NA,NA
2008,1,1,1030,AS,606,N619AS,PDX,LAS,762,0,,0,NA,NA,NA,NA,NA
2008,1,1,1005,AS,515,N614AS,BUR,SEA,937,0,,0,NA,NA,NA,NA,NA
2008,1,1,813,AS,409,N644AS,LAX,PDX,834,0,,0,NA,NA,NA,NA,NA
2008,1,1,831,AS,803,N615AS,MCO,PDX,2534,0,,0,31,0,26,0,0
2008,1,1,2012,AS,190,N617AS,FAI,ANC,261,0,,0,NA,NA,NA,NA,NA
2008,1,1,1911,AS,441,N619AS,ONT,PDX,838,0,,0,NA,NA,NA,NA,NA
2008,1,1,1708,AS,424,N644AS,SEA,SNA,978,0,,0,NA,NA,NA,NA,NA
2008,1,1,1436,AS,335,N644AS,SJC,SEA,697,0,,0,NA,NA,NA,NA,NA
2008,1,1,1837,AS,189,N617AS,ANC,FAI,261,0,,0,NA,NA,NA,NA,NA
2008,1,1,2002,AS,389,N625AS,SMF,PDX,479,0,,0,0,0,0,0,27
2008,1,1,1152,AS,724,N607AS,SEA,PHX,1107,0,,0,NA,NA,NA,NA,NA
2008,1,1,1808,AS,490,N623AS,SEA,OAK,671,0,,0,NA,NA,NA,NA,NA
2008,1,2,704,AS,65,N773AS,SEA,KTN,680,0,,0,NA,NA,NA,NA,NA
2008,1,2,753,AS,2,N559AS,ANC,SEA,1449,0,,0,NA,NA,NA,NA,NA
2008,1,2,1238,AS,486,N618AS,SEA,SNA,978,0,,0,NA,NA,NA,NA,NA
2008,1,2,1030,AS,62,N774AS,JNU,SIT,95,0,,0,NA,NA,NA,NA,NA
2008,1,2,613,AS,397,N779AS,ONT,SEA,956,0,,0,NA,NA,NA,NA,NA
2008,1,2,2140,AS,414,N614AS,PDX,LAX,834,0,,0,85,0,6,0,0
2008,1,2,702,AS,802,N624AS,PDX,BOS,2537,0,,0,NA,NA,NA,NA,NA
2008,1,2,1233,AS,542,N982AS,SEA,DEN,1024,0,,0,46,0,3,0,0
2008,1,2,1536,AS,390,N609AS,SEA,SMF,605,0,,0,NA,NA,NA,NA,NA
2008,1,2,933,AS,605,N607AS,LAS,PDX,762,0,,0,93,0,3,0,0
2008,1,2,1652,AS,435,N969AS,ONT,SEA,956,0,,0,0,0,0,0,18
2008,1,2,2055,AS,721,N623AS,PHX,SEA,1107,0,,0,NA,NA,NA,NA,NA
2008,1,2,1353,AS,2,N559AS,SEA,DCA,2329,0,,0,NA,NA,NA,NA,NA
2008,1,2,1000,AS,8,N566AS,SEA,EWR,2401,0,,0,0,0,91,0,0
2008,1,2,1201,AS,245,N609AS,LAX,SEA,954,0,,0,NA,NA,NA,NA,NA
2008,1,2,2030,AS,69,N791AS,KTN,JNU,234,0,,0,NA,NA,NA,NA,NA
2008,1,2,1807,AS,813,N644AS,DFW,SEA,1660,0,,0,4,0,14,0,182
2008,1,2,947,AS,386,N564AS,SEA,OAK,671,0,,0,NA,NA,NA,NA,NA
2008,1,2,1806,AS,15,N586AS,BOS,SEA,2496,0,,0,0,0,23,0,0
2008,1,2,1435,AS,852,N579AS,HNL,SEA,2677,0,,0,NA,NA,NA,NA,NA
2008,1,2,2314,AS,10,N565AS,SEA,MCO,2553,0,,0,NA,NA,NA,NA,NA
2008,1,2,1210,AS,61,N765AS,YAK,CDV,213,0,,0,NA,NA,NA,NA,NA
2008,1,2,829,AS,151,N756AS,OTZ,OME,183,0,,0,NA,NA,NA,NA,NA
2008,1,2,1723,AS,67,N795AS,KTN,SIT,183,0,,0,0,0,27,0,12
2008,1,2,1907,AS,67,N795AS,SIT,JNU,95,0,,0,0,0,0,0,17
2008,1,2,1858,AS,578,N767AS,SEA,DEN,1024,0,,0,NA,NA,NA,NA,NA
2008,1,2,854,AS,12,N586AS,SEA,BOS,2496,0,,0,NA,NA,NA,NA,NA
2008,1,2,1041,AS,61,N765AS,JNU,YAK,199,0,,0,NA,NA,NA,NA,NA
2008,1,2,2053,AS,331,N552AS,SFO,SEA,679,0,,0,533,0,17,0,0
2008,1,2,2251,AS,328,N968AS,SEA,SMF,605,0,,0,0,0,12,0,176
2008,1,2,116,AS,341,N783AS,SFO,PDX,550,0,,0,316,0,3,0,0
2008,1,2,2359,AS,164,N762AS,ANC,SEA,1449,0,,0,66,0,0,0,0
2008,1,2,828,AS,11,N563AS,EWR,SEA,2401,0,,0,48,0,5,0,0
2008,1,2,1249,AS,92,N756AS,ANC,SEA,1449,0,,0,NA,NA,NA,NA,NA
2008,1,2,2021,AS,67,N795AS,JNU,ANC,571,0,,0,0,0,13,0,6
2008,1,2,2213,AS,804,N613AS,PDX,MCO,2534,0,,0,NA,NA,NA,NA,NA
2008,1,2,1410,AS,640,N320AS,SEA,LAS,866,0,,0,0,0,23,0,0
2008,1,2,2140,AS,130,N546AS,ANC,ORD,2846,0,,0,NA,NA,NA,NA,NA
2008,1,2,1618,AS,379,N570AS,SJC,PDX,569,0,,0,NA,NA,NA,NA,NA
2008,1,2,1337,AS,580,N305AS,SEA,SAN,1050,0,,0,9,0,2,0,43
2008,1,2,1318,AS,543,N776AS,PSP,SFO,421,0,,0,NA,NA,NA,NA,NA
2008,1,2,2013,AS,441,N779AS,ONT,PDX,838,0,,0,0,0,0,0,32
2008,1,2,1906,AS,235,N788AS,SFO,PDX,550,0,,0,0,0,21,0,23
2008,1,2,1531,AS,543,N776AS,SFO,SEA,679,0,,0,NA,NA,NA,NA,NA
2008,1,2,1333,AS,6,N562AS,LAX,DCA,2311,0,,0,1,0,40,0,27
2008,1,2,2106,AS,477,N569AS,SJC,SEA,697,0,,0,0,0,0,0,15
2008,1,2,803,AS,517,N577AS,LAX,SEA,954,0,,0,0,0,31,0,0
2008,1,2,2240,AS,101,N778AS,PDX,ANC,1542,0,,0,66,0,0,0,0
2008,1,2,1624,AS,404,N968AS,SEA,BUR,937,0,,0,108,0,13,0,136
2008,1,2,1818,AS,19,N622AS,MCO,SEA,2553,0,,0,6,0,9,0,0
2008,1,2,720,AS,531,N306AS,SJC,SEA,697,0,,0,0,28,0,0,0
2008,1,2,1929,AS,7,N566AS,EWR,SEA,2401,0,,0,6,0,12,0,91
2008,1,2,2011,AS,536,N969AS,SEA,SAN,1050,0,,0,18,0,8,0,18
2008,1,2,1808,AS,536,N944AS,GEG,SEA,224,0,,0,0,0,0,0,25
2008,1,2,1221,AS,340,N791AS,OAK,SNA,371,0,,0,NA,NA,NA,NA,NA
2008,1,2,1233,AS,95,N558AS,SEA,ANC,1449,0,,0,NA,NA,NA,NA,NA
2008,1,2,754,AS,256,N782AS,SFO,LAX,337,0,,0,NA,NA,NA,NA,NA
2008,1,2,1838,AS,374,N577AS,SEA,ONT,956,0,,0,0,0,16,0,10
2008,1,2,1153,AS,62,N774AS,SIT,KTN,183,0,,0,NA,NA,NA,NA,NA
2008,1,2,1957,AS,180,N307AS,ANC,SEA,1449,0,,0,NA,NA,NA,NA,NA
2008,1,2,903,AS,399,N788AS,SFO,SEA,679,0,,0,NA,NA,NA,NA,NA
2008,1,2,1838,AS,809,N549AS,DFW,SEA,1660,0,,0,23,0,0,0,0
2008,1,2,1321,AS,345,N958AS,SFO,PDX,550,0,,0,NA,NA,NA,NA,NA
2008,1,2,804,AS,61,N765AS,SEA,JNU,909,0,,0,NA,NA,NA,NA,NA
2008,1,2,2344,AS,203,N551AS,SFO,SEA,679,0,,0,140,0,0,0,0
2008,1,2,1114,AS,812,N644AS,SEA,DFW,1660,0,,0,184,0,2,0,0
2008,1,2,2322,AS,129,N764AS,SEA,ANC,1449,0,,0,NA,NA,NA,NA,NA
2008,1,2,1553,AS,67,N795AS,SEA,KTN,680,0,,0,8,0,0,0,19
2008,1,2,959,AS,151,N756AS,OME,ANC,539,0,,0,NA,NA,NA,NA,NA
2008,1,2,1340,AS,61,N765AS,CDV,ANC,160,0,,0,NA,NA,NA,NA,NA
2008,1,2,2233,AS,115,N306AS,SEA,ANC,1449,0,,0,19,0,0,0,0
2008,1,2,1755,AS,576,N754AS,SEA,SAN,1050,0,,0,16,0,5,0,39
2008,1,2,1727,AS,227,N713AS,SAN,SEA,1050,0,,0,NA,NA,NA,NA,NA
2008,1,2,1010,AS,526,N958AS,SEA,SFO,679,0,,0,NA,NA,NA,NA,NA
2008,1,2,2006,AS,422,N772AS,SEA,SNA,978,0,,0,0,0,0,0,27
2008,1,2,1210,AS,28,N797AS,SEA,ORD,1721,0,,0,0,0,87,0,0
2008,1,2,556,AS,151,N756AS,ANC,OTZ,549,0,,0,NA,NA,NA,NA,NA
2008,1,2,2353,AS,806,N315AS,SEA,DFW,1660,0,,0,NA,NA,NA,NA,NA
2008,1,2,647,AS,399,N788AS,PSP,SFO,421,0,,0,NA,NA,NA,NA,NA
2008,1,2,2220,AS,871,N585AS,HNL,ANC,2777,0,,0,NA,NA,NA,NA,NA
2008,1,2,226,AS,16,N549AS,SEA,MIA,2724,0,,0,232,0,0,0,0
2008,1,2,2332,AS,854,N583AS,LIH,SEA,2701,0,,0,NA,NA,NA,NA,NA
2008,1,2,1957,AS,541,N943AS,OAK,SEA,671,0,,0,NA,NA,NA,NA,NA
2008,1,2,1312,AS,428,N570AS,SEA,SJC,697,0,,0,NA,NA,NA,NA,NA
2008,1,2,747,AS,408,N775AS,PDX,SNA,859,0,,0,NA,NA,NA,NA,NA
2008,1,2,1359,AS,360,N755AS,SEA,LGB,965,0,,0,NA,NA,NA,NA,NA
2008,1,2,1039,AS,447,N320AS,PSP,SEA,987,0,,0,NA,NA,NA,NA,NA
2008,1,2,2024,AS,310,N703AS,PDX,SFO,550,0,,0,0,0,42,0,0
2008,1,2,648,AS,349,N977AS,LGB,SEA,965,0,,0,NA,NA,NA,NA,NA
2008,1,2,602,AS,712,N583AS,SEA,PHX,1107,0,,0,NA,NA,NA,NA,NA
2008,1,2,1256,AS,724,N548AS,SEA,PHX,1107,0,,0,60,0,1,0,0
2008,1,2,2142,AS,498,N705AS,SFO,PSP,421,0,,0,5,0,6,0,21
2008,1,2,914,AS,9,N556AS,MCO,SEA,2553,0,,0,0,0,48,0,0
2008,1,2,1005,AS,394,N795AS,SEA,SJC,697,0,,0,20,0,11,0,0
2008,1,2,948,AS,496,N779AS,SEA,SNA,978,0,,0,0,0,16,0,0
2008,1,2,629,AS,642,N305AS,SEA,LAS,866,0,,0,24,0,9,0,0
2008,1,2,1452,AS,715,N754AS,PHX,SEA,1107,0,,0,NA,NA,NA,NA,NA
2008,1,2,1902,AS,511,N760AS,SAN,SEA,1050,0,,0,NA,NA,NA,NA,NA
2008,1,2,700,AS,753,N562AS,PHX,SEA,1107,0,,0,NA,NA,NA,NA,NA
2008,1,2,2207,AS,70,N780AS,JNU,SIT,95,0,,0,NA,NA,NA,NA,NA
2008,1,2,1237,AS,359,N564AS,OAK,SEA,671,0,,0,NA,NA,NA,NA,NA
2008,1,2,1041,AS,507,N625AS,DEN,PDX,992,0,,0,NA,NA,NA,NA,NA
2008,1,2,1146,AS,501,N546AS,LAX,SEA,954,0,,0,NA,NA,NA,NA,NA
2008,1,2,1112,AS,550,N975AS,SEA,SAN,1050,0,,0,27,0,4,0,0
2008,1,2,715,AS,73,N799AS,JNU,ANC,571,0,,0,NA,NA,NA,NA,NA
2008,1,2,639,AS,520,N769AS,SEA,SAN,1050,0,,0,NA,NA,NA,NA,NA
2008,1,2,1620,AS,369,N769AS,PSP,PDX,873,0,,0,NA,NA,NA,NA,NA
2008,1,2,1022,AS,515,N611AS,BUR,SEA,937,0,,0,NA,NA,NA,NA,NA
2008,1,2,1048,AS,87,N585AS,SEA,ANC,1449,0,,0,16,0,0,0,0
2008,1,2,1537,AS,64,N764AS,PSG,WRG,31,0,,0,NA,NA,NA,NA,NA
2008,1,2,1558,AS,277,N319AS,LAX,SEA,954,0,,0,NA,NA,NA,NA,NA
2008,1,2,2152,AS,660,N944AS,SEA,LAS,866,0,,0,32,0,2,0,0
2008,1,2,1129,AS,75,N569AS,SEA,JNU,909,0,,0,NA,NA,NA,NA,NA
2008,1,2,2130,AS,195,N708AS,ANC,FAI,261,0,,0,NA,NA,NA,NA,NA
2008,1,2,1639,AS,23,N772AS,ORD,SEA,1721,0,,0,7,0,0,0,61
2008,1,2,1156,AS,539,N318AS,DEN,SEA,1024,0,,0,NA,NA,NA,NA,NA
2008,1,2,1742,AS,368,N975AS,PDX,SMF,479,0,,0,19,0,3,0,0
2008,1,2,1124,AS,808,N549AS,SEA,DFW,1660,0,,0,9,0,10,0,0
2008,1,2,1440,AS,186,N780AS,FAI,ANC,261,0,,0,NA,NA,NA,NA,NA
2008,1,2,735,AS,327,N771AS,SNA,PDX,859,0,,0,NA,NA,NA,NA,NA
2008,1,2,1802,AS,490,N607AS,SEA,OAK,671,0,,1,NA,NA,NA,NA,NA
2008,1,2,1830,AS,195,N318AS,SEA,ANC,1449,0,,0,21,0,0,0,0
2008,1,2,1544,AS,467,N767AS,PSP,SEA,987,0,,0,NA,NA,NA,NA,NA
2008,1,2,1040,AS,735,N583AS,PHX,SEA,1107,0,,0,NA,NA,NA,NA,NA
2008,1,2,154,AS,154,N318AS,ANC,SEA,1449,0,,0,NA,NA,NA,NA,NA
2008,1,2,1609,AS,801,N624AS,BOS,PDX,2537,0,,0,NA,NA,NA,NA,NA
2008,1,2,1058,AS,152,N762AS,ANC,OME,539,0,,0,NA,NA,NA,NA,NA
2008,1,2,937,AS,663,N305AS,LAS,SEA,866,0,,0,0,0,22,0,27
2008,1,2,643,AS,230,N713AS,PDX,SAN,933,0,,0,NA,NA,NA,NA,NA
2008,1,2,2357,AS,191,N795AS,ANC,FAI,261,0,,0,NA,NA,NA,NA,NA
2008,1,2,1058,AS,334,N623AS,SEA,OAK,671,0,,0,NA,NA,NA,NA,NA
2008,1,2,1641,AS,64,N764AS,WRG,KTN,82,0,,0,NA,NA,NA,NA,NA
2008,1,2,1410,AS,425,N771AS,SNA,OAK,371,0,,0,NA,NA,NA,NA,NA
2008,1,2,1312,AS,508,N625AS,PDX,DEN,992,0,,0,NA,NA,NA,NA,NA
2008,1,2,1324,AS,522,N769AS,PDX,PSP,873,0,,0,NA,NA,NA,NA,NA
2008,1,2,1426,AS,461,N791AS,SNA,SEA,978,0,,0,NA,NA,NA,NA,NA
2008,1,2,1740,AS,521,N625AS,DEN,PDX,992,0,,0,23,0,4,0,0
2008,1,2,657,AS,537,N754AS,DEN,SEA,1024,0,,0,NA,NA,NA,NA,NA
2008,1,2,1231,AS,184,N617AS,FAI,ANC,261,0,,0,NA,NA,NA,NA,NA
2008,1,2,656,AS,509,N626AS,SAN,PDX,933,0,,0,NA,NA,NA,NA,NA
2008,1,2,1513,AS,693,N577AS,LAS,SEA,866,0,,0,NA,NA,NA,NA,NA
2008,1,2,1400,AS,64,N764AS,JNU,PSG,123,0,,0,NA,NA,NA,NA,NA
2008,1,2,1035,AS,82,N307AS,ANC,SEA,1449,0,,0,NA,NA,NA,NA,NA
2008,1,2,554,AS,62,N774AS,FAI,ANC,261,0,,0,NA,NA,NA,NA,NA
2008,1,2,803,AS,62,N774AS,ANC,JNU,571,0,,0,NA,NA,NA,NA,NA
2008,1,2,1853,AS,365,N960AS,BUR,SEA,937,0,,0,4,0,0,0,41
2008,1,2,718,AS,41,N764AS,ANC,BET,399,0,,0,NA,NA,NA,NA,NA
2008,1,2,1659,AS,696,N972AS,SEA,LAS,866,0,,0,NA,NA,NA,NA,NA
2008,1,2,1527,AS,418,N958AS,PDX,SJC,569,0,,0,0,0,17,0,0
2008,1,2,2005,AS,410,N776AS,SEA,LAX,954,0,,0,110,0,0,0,0
2008,1,2,1112,AS,194,N780AS,FAI,ANC,261,0,,0,NA,NA,NA,NA,NA
2008,1,2,1102,AS,488,N771AS,PDX,SNA,859,0,,0,NA,NA,NA,NA,NA
2008,1,2,1524,AS,378,N706AS,SFO,PSP,421,0,,0,NA,NA,NA,NA,NA
2008,1,2,817,AS,407,N943AS,OAK,PDX,543,0,,0,16,0,0,0,0
2008,1,2,1835,AS,710,N570AS,PDX,PHX,1009,0,,0,NA,NA,NA,NA,NA
2008,1,2,1610,AS,54,N763AS,SCC,ANC,626,0,,0,NA,NA,NA,NA,NA
2008,1,2,1951,AS,321,N626AS,SNA,OAK,371,0,,0,0,0,0,0,24
2008,1,2,938,AS,42,N764AS,BET,ANC,399,0,,0,NA,NA,NA,NA,NA
2008,1,2,2022,AS,190,N765AS,FAI,ANC,261,0,,0,NA,NA,NA,NA,NA
2008,1,2,1806,AS,446,N618AS,OAK,SNA,371,0,,0,NA,NA,NA,NA,NA
2008,1,2,1716,AS,485,N303AS,LAX,SEA,954,0,,0,NA,NA,NA,NA,NA
2008,1,2,1541,AS,476,N619AS,PDX,LAX,834,0,,0,0,0,29,0,0
